phoneme,stress,word,time,duration,nextSeg,F1,F2,F3,F4,speaker,lesson
aː,1,câzia,63.51948222,0.1920429768,θ,988.4565615,1493.204257,1973.718456,3146.800663,RM,15
θ,0,câzia,63.68466604,0.1383246616,j,483.9134531,1526.860837,2336.852034,3419.592358,RM,15
j,0,câzia,63.77739503,0.0471333338,a,401.6521013,1919.89732,2467.458097,2839.366227,RM,15
a,0,câzia,63.82563161,0.04933980633,NA,709.8618454,1799.881,2255.137029,3084.768647,RM,15
k,0,ch'la,64.23816381,0.05103239942,l,1436.752526,2107.546772,3075.961971,3595.510142,RM,15
l,0,ch'la,64.28651029,0.0456605679,a,492.8370705,1613.916282,2957.944407,3807.622839,RM,15
a,0,ch'la,64.33821417,0.05774718881,f,865.6895491,1634.673913,2208.116377,3010.418266,RM,15
f,0,fà,64.41006242,0.08594930428,a,747.1705529,1796.522682,3185.771682,4134.593358,RM,15
a,1,fà,64.48661102,0.06714789397,f,835.775369,1390.311517,2954.906299,3894.738424,RM,15
f,0,fòra,64.57196612,0.1035623064,ɔː,676.6323139,1584.975755,3148.922213,4383.610441,RM,15
ɔː,1,fòra,64.70835362,0.1692126928,r,548.0888117,915.3752572,2977.547425,3713.393754,RM,15
r,0,fòra,64.82317652,0.06043310457,a,499.8832485,1388.409572,1978.669439,3303.643409,RM,15
a,0,fòra,64.89972512,0.09266409368,n,766.2824608,1620.499803,2335.448543,3245.495941,RM,15
n,0,anc,64.98365998,0.07520564125,k,419.9606339,966.5884086,2280.851599,2886.460041,RM,15
k,0,anc,65.06239389,0.0822621688,i,1172.702029,1614.422115,2884.008766,3523.816282,RM,15
i,0,i,65.13038413,0.05371831518,uː,280.1579835,2441.086627,2853.778213,3566.097571,RM,15
uː,1,ûltum,65.2015609,0.08863522004,l,331.9190893,1003.447872,2766.396609,3646.359858,RM,15
l,0,ûltum,65.28348133,0.07520564125,t,356.1448848,1289.090733,2323.876824,3009.590419,RM,15
t,0,ûltum,65.38821572,0.1342631492,u,429.4828533,1826.617417,2783.033952,3781.822059,RM,15
u,0,ûltum,65.48354941,0.05640423094,m,399.5379523,838.8807013,2940.994562,3633.368451,RM,15
m,0,ûltum,65.544654,0.06580493609,f,398.9643705,974.5614023,2436.006923,3059.472674,RM,15
f,0,faSàn,65.63634951,0.1175860893,a,850.7119384,1801.213935,3139.62242,4269.24212,RM,15
a,0,faSàn,65.72603059,0.06177606245,z,871.317263,1650.25741,2865.017911,4036.780492,RM,15
z,0,faSàn,65.8052651,0.09669296732,a,356.3641083,1601.167413,3124.544866,4070.357994,RM,15
a,1,faSàn,65.94223049,0.1772378013,n,973.3223759,1694.611046,2255.45369,2978.04856,RM,15
n,0,faSàn,66.05502263,0.04834648366,NA,726.6338785,1424.808351,2453.145095,3164.166158,RM,15
e,0,e,66.50436395,0.04700352578,æ,523.1788238,2112.530496,2239.619842,3119.551653,RM,15
æ,1,äli,66.55875374,0.06177606245,l,778.1230098,1875.346231,2853.07474,3005.628815,RM,15
l,0,äli,66.62914912,0.07901468769,i,310.8354056,2266.566428,2693.168425,3174.502871,RM,15
i,0,äli,66.68398228,0.03065164482,uː,272.9947878,2192.172855,2444.976619,3489.008007,RM,15
uː,1,ûltmi,66.77127455,0.1439328795,l,333.5124951,993.606241,2708.276495,3872.560983,RM,15
l,0,ûltmi,66.86875719,0.05103239942,t,328.2457694,1313.213298,2368.409715,3186.340469,RM,15
t,0,ûltmi,66.93791952,0.08729226216,m,343.534883,1764.551864,2570.347046,3458.29287,RM,15
m,0,ûltmi,67.02528905,0.08744681187,i,300.3975147,1281.070763,2506.987407,3787.56915,RM,15
i,0,ûltmi,67.11534451,0.09266409368,l,293.1338147,2678.194603,3157.224915,3500.933899,RM,15
l,0,lîver,67.18316388,0.04297465214,iː,275.266756,1692.745842,2956.802389,3200.978974,RM,15
iː,1,lîver,67.28636813,0.1634338456,v,356.8048385,2006.200506,2960.927708,3382.394478,RM,15
v,0,lîver,67.4110597,0.08594930428,e,210.5698357,1384.643226,2557.85178,2729.154701,RM,15
e,0,lîver,67.49768049,0.08729226216,r,477.9485796,1717.568546,2194.564879,3026.211211,RM,15
r,0,lîver,67.57020021,0.05774718881,NA,424.0409313,1710.729029,2751.30978,3721.271535,RM,15
k,0,cum,68.06442065,0.03491690486,u,561.5491005,1399.663805,2016.163132,3780.572074,RM,15
u,0,cum,68.12686819,0.08997817792,m,383.490793,1135.346747,2673.717126,3813.144738,RM,15
m,0,cum,68.19737348,0.05103239942,f,395.3680622,1055.317006,2661.588135,3085.632342,RM,15
f,0,fèt,68.28197983,0.1181802934,ɛː,1341.472522,2030.214284,3136.649557,3896.458567,RM,15
ɛː,1,fèt,68.39545977,0.1087795882,t,798.4328215,2036.229854,3035.444762,3138.472746,RM,15
t,0,fèt,68.50383234,0.107965557,a,495.0656244,1341.377208,2209.776175,3194.778834,RM,15
a,0,a,68.58803167,0.06043310457,d,531.044519,1767.286953,2146.873597,3071.781845,RM,15
d,0,dîr,68.65316513,0.06983380973,iː,282.3213243,1765.317566,3004.179048,4532.753245,RM,15
iː,1,dîr,68.75493282,0.1337015839,r,301.3703107,2236.167749,2750.444733,3119.234046,RM,15
r,0,dîr,68.86542975,0.08729226216,k,364.2598856,1684.008664,2468.926832,3814.897571,RM,15
k,0,ch'ai,68.98407801,0.1500042669,ai,405.0043176,1779.75769,2841.870328,3245.220479,RM,15
ai,0,ch'ai,69.10942475,0.1006892022,e,405.9680898,2043.570438,2375.595353,3190.704682,RM,15
e,1,é,69.18192815,0.04431761002,t,424.1630082,1949.66113,2906.559236,3146.371956,RM,15
t,0,tótt,69.26452006,0.1208662091,o,406.4717247,1888.653376,2872.67671,NA,RM,15
o,1,tótt,69.35919859,0.06849085185,tː,469.6363,1237.280506,2938.449465,3636.924852,RM,15
tː,0,tótt,69.4444601,0.1020321601,s,428.6630848,1134.44463,2993.319348,4019.172943,RM,15
s,0,ste,69.58343992,0.1759274822,t,1685.091872,2004.624125,3274.336946,3808.557363,RM,15
t,0,ste,69.73777016,0.1327330029,e,340.6854317,2051.680821,3237.787638,3767.752054,RM,15
e,0,ste,69.84912575,0.08997817792,f,460.0850402,1973.509805,2860.219833,3797.606168,RM,15
f,0,féss,69.95645244,0.1246751966,e,462.7567725,1687.030433,3078.579223,3252.856082,RM,15
e,1,féss,70.06445061,0.0913211358,sː,455.7614324,2079.798102,2842.335257,3502.327396,RM,15
sː,0,féss,70.19941787,0.178613398,e,1948.925549,3097.759736,3543.609718,4374.980827,RM,15
e,0,ed,70.31815973,0.0588703195,d,414.1387956,1916.798822,2828.123949,3426.302054,RM,15
d,0,ed,70.41004243,0.1248950828,b,260.6132939,1465.45784,2310.714327,3559.696666,RM,15
b,0,bîsti,70.51210723,0.07923451489,iː,308.7599048,1267.344161,2504.996722,3854.991754,RM,15
iː,1,bîsti,70.61741951,0.131390045,s,266.2109196,2217.051845,2569.166716,2950.761177,RM,15
s,0,bîsti,70.73750433,0.1087795882,t,2041.032235,2894.303254,3460.831021,4474.429615,RM,15
t,0,bîsti,70.82949694,0.07520564125,i,141.3235728,2151.735956,3334.048741,4009.240736,RM,15
i,0,bîsti,70.8973,0.06040046583,s,373.9234662,2369.386533,2840.123568,3931.487368,RM,15
s,0,salvâdghi,70.97450376,0.09400705156,a,1694.888356,3116.62775,3757.212395,4569.137112,RM,15
a,0,salvâdghi,71.04096385,0.03891313976,l,710.3314443,1445.349673,2448.480351,3060.079936,RM,15
l,0,salvâdghi,71.11346726,0.1060936725,v,482.4544181,1491.99786,2829.778795,4384.227147,RM,15
v,0,salvâdghi,71.21016022,0.08729226216,aː,308.4537163,1324.001116,2804.555074,3258.75497,RM,15
aː,1,salvâdghi,71.36305392,0.2184951187,d,1004.88483,1465.613848,2889.306003,2936.091596,RM,15
d,0,salvâdghi,71.51124725,0.07789155701,g,448.0141013,1553.738078,2787.453533,4421.732978,RM,15
g,0,salvâdghi,71.59316768,0.08594930428,i,280.7823335,1708.797015,2504.335505,4124.378374,RM,15
i,0,salvâdghi,71.67105924,0.06983380973,NA,299.9295702,2316.393383,2996.79513,4370.839915,RM,15
k,0,qué,71.94205163,0.1235521249,w,816.7366269,1827.106333,2911.01748,3905.473661,RM,15
w,0,qué,72.02195762,0.03625986274,e,445.7590621,1449.806007,2310.085866,3705.131577,RM,15
e,1,qué,72.05486009,0.02954507335,d,405.6127608,1900.595071,2929.799459,3166.58712,RM,15
d,0,d,72.09649178,0.05371831518,a,372.2372969,1768.919311,2704.976463,4400.108809,RM,15
a,0,atåuren,72.15625341,0.06580493609,t,746.104079,1692.39688,2866.705037,3017.323946,RM,15
t,0,atåuren,72.24526298,0.1122141988,ɑu,723.8322845,1691.252026,2785.462952,4109.084476,RM,15
ɑu,1,atåuren,72.45312432,0.3035084807,r,917.6497767,1455.560883,2581.126175,3270.032676,RM,15
r,0,atåuren,72.6256944,0.04163169426,e,413.0663351,1612.461929,2376.915739,3462.075619,RM,15
e,0,atåuren,72.69552821,0.0980359252,n,480.7236069,1754.378499,2266.496954,3526.448911,RM,15
n,0,atåuren,72.77838459,0.06767682057,NA,349.635702,1708.793487,2622.68244,4176.081332,RM,15
p,0,parché,73.44277536,0.04834648366,a,559.5209223,1451.519223,2953.020042,3835.537691,LL,15
a,0,parché,73.51126622,0.08863522004,r,684.3584537,1283.08929,2598.453987,3365.898853,LL,15
r,0,parché,73.6489194,0.1866711452,k,401.9601393,1345.370162,1956.354723,2576.311838,LL,15
k,0,parché,73.81188527,0.1392606038,e,535.8889729,1569.108508,2645.552352,3123.475941,LL,15
e,1,parché,74.027023,0.2910148442,NA,421.4713583,2051.687306,2470.334206,3783.165701,LL,15
a,0,a,74.5560668,0.06043310457,s,700.6342962,1546.025024,2175.653314,3063.598795,LL,15
s,0,sån,74.65410273,0.1356387458,ɑ,1719.793019,2400.411085,3603.288049,4017.665951,LL,15
ɑ,1,sån,74.78302669,0.122209167,n,746.1171349,1541.738625,2176.019809,3090.10716,LL,15
n,0,sån,74.90781186,0.1273611714,m,407.225093,753.4770328,2288.245742,3425.176774,LL,15
m,0,mé,75.06684245,0.1907000189,e,271.3857526,1191.973133,2308.324803,2889.157578,LL,15
e,1,mé,75.21388002,0.103375118,NA,519.2163689,2008.222257,2471.588374,3851.036381,LL,15
a,0,al,75.68107049,0.06177606245,l,690.8406585,1594.034019,2482.220896,3451.113668,LL,15
l,0,al,75.77574902,0.1275809985,p,367.2598246,1703.653913,2420.820068,3186.281065,LL,15
p,0,pôver,75.92144363,0.1638082225,oː,350.7061181,1806.536244,3071.9547,4042.230177,LL,15
oː,1,pôver,76.08152005,0.1563446204,v,423.3992589,735.4946397,2777.143278,3356.583165,LL,15
v,0,pôver,76.1966237,0.07386268337,e,458.8687173,1396.283959,2710.293651,3721.374546,LL,15
e,0,pôver,76.26472386,0.0623376278,r,441.335228,1483.053413,2231.438951,3764.450515,LL,15
r,0,pôver,76.33080958,0.06983380973,t,358.9309257,1280.05823,2123.284505,3546.869288,LL,15
t,0,turlurú,76.43535676,0.1392605448,u,354.7935444,1369.287674,2737.294578,3808.925607,LL,15
u,0,turlurú,76.57107275,0.1321714375,r,365.3894396,931.9749605,2433.067151,3442.623525,LL,15
r,0,turlurú,76.67476129,0.07520564125,l,1061.596336,1168.754347,2822.056959,4371.971623,LL,15
l,0,turlurú,76.77854342,0.132358626,u,339.420504,1324.283853,2094.509139,2945.348256,LL,15
u,0,turlurú,76.90985619,0.1302669143,r,356.1312158,920.9453687,2742.00535,3407.748301,LL,15
r,0,turlurú,76.99703854,0.04409778283,u,363.519605,1138.563091,1731.56896,2885.008776,LL,15
u,1,turlurú,77.10436525,0.1705556507,NA,324.0517531,866.8521333,2494.471244,3227.733967,LL,15
k,0,ch'al,77.44369389,0.100721841,a,1404.583921,2367.571576,3488.678946,3998.822815,LL,15
a,0,ch'al,77.52561432,0.06311902033,l,638.3911849,1444.643914,2292.667497,3028.378977,LL,15
l,0,ch'al,77.62365024,0.1329528301,p,383.8542549,1384.714499,2393.775534,3992.366089,LL,15
p,0,pêrd,77.7995614,0.2188694956,eː,201.582692,1423.970517,2576.957976,3650.507561,LL,15
eː,1,pêrd,78.02697294,0.2359535711,r,374.6643385,2182.487219,2481.610088,3837.184331,LL,15
r,0,pêrd,78.18792437,0.08594930428,d,386.9276613,1343.766246,2086.442299,4171.786285,LL,15
d,0,pêrd,78.32125155,0.1807050506,NA,436.2297284,1654.680388,2406.953097,4096.391753,LL,15
æ,1,äl,78.68206754,0.06177606245,l,746.0028009,1500.451217,2202.414035,3545.177185,LL,15
l,0,äl,78.76281588,0.09972062123,f,419.9161566,1500.682442,2315.073829,4179.208723,LL,15
f,0,faravåNni,78.93085648,0.2363605868,a,993.8601637,1531.800868,2610.218803,3665.836794,LL,15
a,0,faravåNni,79.08777905,0.07748454137,r,691.2726618,1330.333412,2169.805724,3089.040075,LL,15
r,0,faravåNni,79.16076674,0.06849085185,a,625.2369203,1404.439269,2189.499567,3963.938127,LL,15
a,0,faravåNni,79.2292576,0.06849085185,v,670.2373588,1457.700893,2307.803213,2781.0063,LL,15
v,0,faravåNni,79.30043436,0.07386268337,ɑ,330.5917572,1156.013467,2234.637637,3796.899946,LL,15
ɑ,1,faravåNni,79.40182768,0.1289239564,ŋː,748.6904323,1563.976832,2230.08864,3630.235409,LL,15
ŋː,0,faravåNni,79.52920517,0.125831025,j,625.0765615,893.3210906,2336.330918,4273.875265,LL,15
j,0,faravåNni,79.61398239,0.04372340593,æ,432.3833922,1832.161426,2192.746504,3118.308908,LL,15
æ,1,äl,79.66136029,0.05103239942,l,522.9313356,1707.339611,2293.71702,3084.919655,LL,15
l,0,äl,79.71977896,0.06580493609,t,350.5386672,1463.725229,1807.893112,3376.500423,LL,15
t,0,tuchéNni,79.84312758,0.1808922981,u,1113.325743,1488.830853,2990.340456,3829.603485,LL,15
u,0,tuchéNni,79.96983359,0.07251972549,k,368.3262386,933.0714657,2634.482013,3479.530179,LL,15
k,0,tuchéNni,80.07630164,0.1404163733,e,789.369408,1449.829077,2697.469438,3934.436745,LL,15
e,1,tuchéNni,80.23273991,0.1724601739,ŋː,397.3766189,2087.90258,2270.437672,3669.913644,LL,15
ŋː,0,tuchéNni,80.35090386,0.06386771512,j,362.5103074,1515.791659,2460.74327,4333.509525,LL,15
j,0,tuchéNni,80.407776,0.04987657099,æ,352.817539,2119.495413,2224.702452,3475.279207,LL,15
æ,1,äli,80.4736745,0.08192043064,l,462.9697575,1976.380925,2410.620577,3027.554493,LL,15
l,0,äli,80.56432416,0.09937888308,j,324.9393123,2070.411458,2443.530716,3283.345787,LL,15
j,0,äli,80.67241595,0.1168046968,oː,309.7550045,2137.715734,2575.720797,3345.539487,LL,15
oː,1,ôc,80.85638486,0.2511331234,k,556.853637,956.6209252,2388.624796,3697.960443,LL,15
k,0,ôc,81.0544548,0.1450067532,æ,393.9012102,1206.831601,2567.689152,3660.554665,LL,15
æ,1,äli,81.19198172,0.1300470871,l,466.2122651,1950.948984,2275.575976,3020.35661,LL,15
l,0,äli,81.34765492,0.1812993137,j,322.9559567,2058.927897,2714.194046,4266.259061,LL,15
j,0,äli,81.46717817,0.05774718881,a,405.7923285,2088.99577,2514.059735,4258.03656,LL,15
a,0,anâder,81.53029719,0.06849085185,n,681.2857198,1550.890929,2300.182343,3717.239077,LL,15
n,0,anâder,81.59263482,0.05618440374,aː,340.8083569,1395.796073,2372.90526,4306.031527,LL,15
aː,1,anâder,81.74495062,0.2484472077,d,944.6517507,1537.58463,2694.495767,4280.574708,LL,15
d,0,anâder,81.90847806,0.07860767206,e,474.9519546,1544.859542,2510.299655,4425.433402,LL,15
e,0,anâder,81.98202732,0.06849085185,r,568.9090283,1673.118819,2238.61033,4176.519116,LL,15
r,0,anâder,82.03238824,0.03223098911,e,415.7062815,1481.023456,2249.606407,4238.543639,LL,15
e,0,e,82.08140621,0.06580493609,i,418.1247049,2109.763175,2289.959848,3844.081976,LL,15
i,0,i,82.1519115,0.07520564125,k,368.7330231,2239.273311,2381.937022,3447.206122,LL,15
k,0,cunén,82.26048758,0.1419465196,u,742.5966188,1379.132432,2488.981451,3942.191915,LL,15
u,0,cunén,82.37557494,0.0882282044,n,356.4291337,831.4396454,2316.848187,3564.718669,LL,15
n,0,cunén,82.44923411,0.05909014669,e,314.0588267,1213.036578,2370.564035,4233.492182,LL,15
e,1,cunén,82.56069962,0.1638408613,n,474.0067492,1727.182123,2241.821065,2903.823045,LL,15
n,0,cunén,82.69939866,0.1135572157,NA,516.3018201,1465.544096,2272.674575,4285.391146,LL,15
k,0,quand,83.14239956,0.1705556507,w,321.2365951,1278.496894,2456.7646,4013.595058,LL,15
w,0,quand,83.24513584,0.03491690486,a,533.2416179,1313.241564,2219.318421,4167.536498,LL,15
a,1,quand,83.29146789,0.05774718881,n,679.7350874,1608.048183,2129.624486,4281.521502,LL,15
n,0,quand,83.34988656,0.05909014669,d,483.1421074,1459.18549,2365.051156,4478.565145,LL,15
d,0,quand,83.39823304,0.03760282062,a,307.6915379,1591.005056,2601.535138,3794.62818,LL,15
a,0,ai,83.45068567,0.06730244368,j,518.7765673,1766.279786,2292.500575,4339.701107,LL,15
j,0,ai,83.51858232,0.06849085185,e,314.5265711,1793.823589,2310.125129,3981.311127,LL,15
e,1,é,83.58774465,0.06983380973,i,394.3648714,2251.187422,2818.286984,3688.711391,LL,15
i,0,in,83.67369396,0.1020647988,n,617.1591392,2172.958425,2520.260115,4555.552586,LL,15
n,0,in,83.73882741,0.02820211547,dz,391.3686543,1471.797019,2389.835916,4481.425428,LL,15
dz,0,gîr,83.80039997,0.0949429938,iː,237.9054329,2180.782896,2817.478107,3567.588144,LL,15
iː,1,gîr,83.90830457,0.1208662091,r,401.6205232,2161.291827,2329.389691,3914.500294,LL,15
r,0,gîr,83.98733558,0.03719580498,u,343.049157,1454.528379,2265.035994,3496.760844,LL,15
u,0,una,84.04152186,0.07117676761,n,442.8812697,1002.114056,2285.932753,3148.677266,LL,15
n,0,una,84.09591166,0.03760282062,a,699.7509433,2317.291327,2395.297457,4663.72347,LL,15
a,0,una,84.15030145,0.07117676761,d,709.6628109,1423.718778,2444.114272,4076.897994,LL,15
d,0,dånndla,84.22894176,0.08610385399,ɑ,322.4236898,1445.545199,2436.896393,3954.82629,LL,15
ɑ,1,dånndla,84.33645567,0.1289239564,nː,858.7888944,1390.311603,2457.679322,3989.698073,LL,15
nː,0,dånndla,84.51171167,0.2215880501,d,279.1161572,1166.401737,2369.981527,3148.466686,LL,15
d,0,dånndla,84.65087868,0.05674596909,l,239.7367174,1389.83954,2715.555196,3569.607998,LL,15
l,0,dånndla,84.71886892,0.07923451489,a,308.0847192,1344.035167,2768.374318,4119.504502,LL,15
a,0,dånndla,84.80951858,0.1020647988,NA,565.7091738,1509.379227,2666.917624,4071.571492,LL,15
m,0,mo,85.26031277,0.06983380973,o,362.8315186,1467.339182,2474.957171,3474.86013,LL,15
o,0,mo,85.34894799,0.1074366304,v,441.9335666,930.2607052,2302.314829,3387.353651,LL,15
v,0,vuèter,85.44275154,0.08017045713,u,314.7945868,920.0147271,2322.198203,3406.117285,LL,15
u,0,vuèter,85.55293504,0.1401965461,ɛː,367.1877819,861.1384817,2402.081396,3369.856512,LL,15
ɛː,1,vuèter,85.73201641,0.2179661921,t,652.1170711,1614.180561,2335.334644,3679.619479,LL,15
t,0,vuèter,85.90592945,0.1298598987,e,499.9739513,1623.332917,2480.930656,3981.26953,LL,15
e,0,vuèter,86.00490132,0.06808383621,r,493.4066402,1471.361019,2303.948924,3284.5061,LL,15
r,0,vuèter,86.08037142,0.08285637288,e,423.5809428,1513.338935,2130.960353,3646.655363,LL,15
e,0,ecologéssta,86.1448334,0.04606758354,k,433.5569228,1634.40066,2159.821915,3636.647994,LL,15
k,0,ecologéssta,86.23212566,0.1285169408,o,382.4372343,1556.299865,2341.259092,3562.299718,LL,15
o,0,ecologéssta,86.3292866,0.06580493609,l,444.3297601,1090.568172,2428.618882,3351.435852,LL,15
l,0,ecologéssta,86.39106266,0.05774718881,o,399.6023512,1198.16996,2099.709027,3758.825959,LL,15
o,0,ecologéssta,86.45082429,0.06177606245,dz,495.1626853,1209.350906,2601.950596,3347.942294,LL,15
dz,0,ecologéssta,86.5363829,0.1093411536,e,1313.180879,2697.474346,3200.485676,3954.420625,LL,15
e,1,ecologéssta,86.66760207,0.1530971983,sː,479.9497568,1708.545689,2425.117618,3626.222714,LL,15
sː,0,ecologéssta,86.81540472,0.1425080849,t,1662.781544,2707.720131,3542.445209,4178.057357,LL,15
t,0,ecologéssta,86.94037707,0.1074366304,a,1248.878076,2086.810366,3023.56992,4064.509068,LL,15
a,0,ecologéssta,87.10890197,0.2296131586,NA,580.7103094,1492.282372,2435.744323,3744.182501,LL,15
a,0,a,87.57609244,0.06983380973,n,657.5829102,1496.71016,2332.889747,3550.16455,LL,15
n,0,n,87.63853998,0.05506127306,a,385.5894448,1293.102748,2469.291951,4017.786015,LL,15
a,0,al,87.69964456,0.06714789397,l,594.8315541,1390.782682,2676.17292,3944.630906,LL,15
l,0,al,87.75336288,0.04028873638,v,419.2481264,1416.848532,2225.13713,3969.048345,LL,15
v,0,vlî,87.86193896,0.1768634244,l,1033.025846,2402.03589,3513.056832,4197.432747,LL,15
l,0,vlî,87.96044285,0.02014436819,iː,305.1136743,1765.027666,2511.48928,2963.221325,LL,15
iː,1,vlî,88.00274603,0.06446197821,b,312.2160401,2082.851323,2579.471789,3786.569562,LL,15
b,0,brîSa,88.06652018,0.06308632259,r,248.4484409,1994.122555,2541.189712,3684.879896,LL,15
r,0,brîSa,88.12357954,0.05103239942,iː,388.0318472,1378.239711,2166.476671,2821.084783,LL,15
iː,1,brîSa,88.20348553,0.1087795882,z,314.7527224,2142.217126,2477.342547,3606.334121,LL,15
z,0,brîSa,88.3001785,0.0846063464,a,1848.113331,3030.032015,3543.60301,4458.051004,LL,15
a,0,brîSa,88.36934083,0.05371831518,k,504.9468961,1575.202945,2230.568214,3083.925473,LL,15
k,0,capîr,88.43733107,0.0822621688,a,412.456131,1621.262729,2229.071985,3262.655172,LL,15
a,0,capîr,88.50666427,0.05640423094,p,623.7360858,1639.861383,2252.982467,3173.264109,LL,15
p,0,capîr,88.58657027,0.1034077567,iː,584.3534718,1560.883041,2298.433568,3793.480777,LL,15
iː,1,capîr,88.80756411,0.3385799353,r,313.2078867,2285.260554,2583.943674,3987.338411,LL,15
r,0,capîr,88.99766993,0.04163169426,NA,436.5775683,1410.378873,2229.367547,3877.565697,LL,15
k,0,ch'ai,89.51270627,0.1866711452,ai,1348.745527,2345.881736,2868.167991,3734.767129,LL,15
ai,0,ch'ai,89.70387426,0.1956648348,v,420.9465786,2068.883781,2245.527872,2846.021735,LL,15
v,0,véggna,89.87086901,0.1383246616,e,1403.833466,2414.378105,3564.951911,4475.880866,LL,15
